304275,0111001001111111111000001001000101101000
304277,0101010001001010001000101100111101100001
304279,1100010101011100011001011011100010110010
304281,1110111100000110000011111101110000000100
304283,1110001110000001011101010000001100000011
304285,0011011010101000111000000000000101010010
304287,0110100011111000010110000111000111101101
304289,1111001011000000000001000000000000000000
304291,1001001001000010001000101111001100011000
304293,1011000100011111110011111011000101111101
304295,1011101001101110111100100000110111010101
304297,0001111100000010000011111000000100100001
304299,1011101000100111000000010011001100011011
304301,1110100100001111000100101011101111100001
304303,1101011000100011001101010010001011000001
304305,1110001101001010110110000010110001101101
304307,0000100111001111000010010000111110000010
304309,1110110110110110110000011100110000110001
304311,0000011000011011110011110110111011011100
304313,1011100001101010111011100111110110100101
304315,1010100101111010000000000011110100100010
304317,0011011010110011100010101010110111010010
304319,1000111000000111110100000000000000000000
304321,1001001010100100100000011011010101010001
304323,1011010011000000101100110001001001000111
304325,0010011110101100101101100111111100000001
304327,0100100100000110000011111010001101101110
304329,0111011011001100010100111011100100000100
304331,1100011101001111101011000100011001101101
304333,1101110100001110111111000000100100001111
304335,0111110011000011000001101001001000101000
304337,1110000011010011000001001100001001111011
304339,1110110111000000111000101100011100101100
304341,0111001000010011000011111111011001000001
304343,1010100001101100001101010110000111000000
304345,0011100100110000011100001000110111100110
304347,0110100010110111101010000001101100101011
304349,1000101010011111011011000000000000000000
304351,1001001010100010111101011001010001010001
304353,1011010111001101000001001011001100101100
304355,1100011010110000101110010110000101010001
304357,0111011100001011000011111110101001011011
304359,1100011101110100011001001100111000000110
304361,1010010100001111110111000001111000011111
304363,1100000101100001100001000000010011000011
304365,0101001011011010111110011101011001010001
304367,0010000100010001000010010000111100010101
304369,0011001001111011101000100111100110000000
304371,0001001000000110110011111101110011000011
304373,1110111110100000010101101110101000010001
304375,1000100100010101011000101001010110110101
304377,1000110101111010000110111010001011000010
304379,1010100101101111100100000000000000000000
304381,1001001011110011000000101010010111101011
304383,1011011011001110011011001111010010101100
304385,1001001000100111010111001011101000010101
304387,0000000100000110000011111011101101010110
304389,1100101110001100110100100011001000000100
304391,0111110101001111000110101010001100001110
304393,0110111010001101101001000000100100001111
304395,1000011010110001000011011101111001101101
304397,0110101011110000000001001100010011101100
304399,1110001111000000101110101111001110100011
304401,0001111100010011000011110100001010111010
304403,0101011000100111000011011101111001011110
304405,0111000001100010110110111001000000110100
304407,0100000000111001101110110000111101100001
304409,0010101110111100010011010000000000000000
304411,1001001000110110010000011000110110010101
304413,1011011111001111100111111101010100001101
304415,1000100110110101001111001001010010010111
304417,1001100100001011000011110011001010011111
304419,0001010001110011001100000111100000000110
