374685,1386,30,1010D70F89A32624A458B9F7CBF200990FCCB9581B5DAAAAAA7E33A10AC0
374687,1386,30,00955555555555555555555555A940ADE7FDF80903F22AAAAA64B4B18BC0
374689,1386,30,00955555555555555555555555A940ADE85ED96B4398AAAAAA43A1CA4100
374691,1386,30,011CD85629B0EECD00420F1AAA04C0B060E8C8B3F6D12AAAAA5B084CCAC0
374693,1386,30,031CFFF00E49198418C4AF4499C540A31AC31B4031B4EAAAAA66743E4BC0
374695,1386,30,052F7F4C1C100040100AD4B6F4EA80AAAABD605A2BD32AAAAA6214944100
374697,1386,30,00955555555555555555555555A940ADEA50039662182AAAAA514DD34AC0
374699,1386,30,1010D70F89A32624A458B9F7CBF200990FDCD803C0002AAAAA63D5620BC0
374701,1386,30,021CC92927E5C9C627918BB933F280862664B1EAF729EAAAAA70F2144100
374703,1386,30,041CDE001A0004615BF90C198FFD00BA805CFA59420BEAAAAA558921CAC0
374705,1386,30,0600000001FFFFFF12606A89E24B40AF62AC5476547FAAAAAA70A89D4BC0
374707,1386,30,07FA6F8801C010572C373D01FF20C09DC54CC883CA5BAAAAAA7E4E454100
374709,1386,30,08FFF81FFF800AAAAAAAAAAAAAAA80AAAAA776323DC7AAAAAA63B6CE0AC0
374711,1386,30,1113DA2E64C256329E2BA316B1C58091BD2053CB6DBE6AAAAA65A26F4BC0
374713,1386,30,132FDD868AC2D794606431C9D995C08904EB41844903EAAAAA567B67C100
374715,1386,30,1010D6CF8DA32724A454BA4563F20098DFD5ABB027CCEAAAAA4F0AABCAC0
374717,1386,30,00955555555555555555555555A940ADEF72FAC7B2092AAAAA65D3B94BC0
374719,1386,30,00955555555555555555555555A940ADEFEB9E92926F6AAAAA69052EC100
374721,1386,30,011CD85629B0EECD00420F1AAA04C0B060F0C743F1106AAAAA6A093ACAC0
374723,1386,30,031CFFF00E49198418C4AF4499C540A31AEC37486513EA963446D423CBC0
374725,1386,30,052F7F4C1C100040100AD4B6F8AA80AAAAACD4F9478108E6636ED870C100
374727,1386,30,00955555555555555555555555A940ADF1C7D177168180F1507EF3A4CAC0
374729,1386,30,1010D6CF8DA32724A454BA4563F20098DFFAE75CC0000F50034902628BC0
374731,1386,30,021CC92927E5C9C627918BB933F280862664BD0D7B7F6AAAAA62B9428100
374733,1386,30,041CDE001A0004615BF90C198FFD00BA805D09900255EAAAAA53810F0AC0
374735,1386,30,0600000001FFFFFF12606A89E24B40AF9EB50CA68AF76AAAAA6BF89F8BC0
374737,1386,30,09FA6F555555555557C800D033ED80A61BD50103FD552AAAAA6466230100
374739,1386,30,0AF7A17FE49965FDCBFFF00057FE40960AB84232B1C8AAAAAA4130F9CAC0
374741,1386,30,120DF0E13E045C618D7BF3ED5F900082A53243DE5AEA6AAAAA4D8A5E4BC0
374743,1386,30,141DFF1184C1609418C5D46743BA80B3600CEE5707B26AAAAA605A058100
374745,1386,30,1010D68F8DA32724A454BA92FBF20098CFBE2D7E368D6AAAAA5E2DEECAC0
374747,1386,30,00955555555555555555555555A940ADF6C0E10903D0EAAAAA6DFC128BC0
374749,1386,30,00955555555555555555555555A940ADF77AB27D1972AAAAAA6E2BEF4100
374751,1386,30,011CD85629B0EECD00420F1AAA04C0B060FB08B3DF2CEAAAAA507A0C8AC0
374753,1386,30,031CFFF00E49198418C4AF4499C540A31AE0F66FA1E42AAAAA6E3323CBC0
374755,1386,30,052F7F4C1C100040100AD4B6FC6A80AAAAAB7BFC8010EAAAAA46FFC18100
374757,1386,30,00955555555555555555555555A940ADF942405A4197EAAAAA64DB104AC0
374759,1386,30,1010D68F8DA32724A454BA92FBF20098CFA79A0640002AAAAA7D0A948BC0
374761,1386,30,021CC92927E5C9C627918BB933F280862664975F87B72AAAAA74B4B30100
374763,1386,30,041CDE001A0004615BF90C198FFD00BA805D7F89029C6AAAAA48106D4AC0
374765,1386,30,0600000001FFFFFF12606A89E24B40AFDA89A9872E41EAAAAA44EE470BC0
374767,1386,30,07FA6F01555555555555555555554095556B8883C5B5AAAAAA5E9B864100
