TOW,OSNMA40,source_prn,is_zero_fill,reason
341657,0011110011101001000000101100011000000111,2,false,use_existing_source
341659,1101011111010100111110000010001001101000,2,false,use_existing_source
341661,0101010000001000000011110110101111110000,2,false,use_existing_source
341663,0100000110010110001011001000111011011111,2,false,use_existing_source
341665,0101101011101110100000001010001100101000,2,false,use_existing_source
341667,0011010010101011100001000101010010000011,2,false,use_existing_source
341669,1111111010101000100101010000000000000000,2,false,use_existing_source
341671,1001001001001101010000111111101011001010,2,false,use_existing_source
341673,1001000001110011001110010110011110111101,2,false,use_existing_source
341675,0010001001011000101100101000101000110000,2,false,use_existing_source
341677,0101000000001100000011110001111110110110,2,false,use_existing_source
341679,0100100110101101100011001011101000001011,2,false,use_existing_source
341681,0010001000001111100111010110001111101001,2,false,use_existing_source
341683,0000010100000101110101100000001011000111,2,false,use_existing_source
341685,0111001000000000010010110111111011110000,2,false,use_existing_source
341687,0101111001101111000001110000111110110000,2,false,use_existing_source
341689,1100010111111110110010101011101111100011,2,false,use_existing_source
341691,1110111100001011110011111100111110001111,2,false,use_existing_source
341693,1110001111010111011110111111000011101000,2,false,use_existing_source
341695,0011011010001001110110000111001010111001,2,false,use_existing_source
341697,0110100010100011011011111010101000100101,2,false,use_existing_source
341699,1111001010100001111101010000000000000000,2,false,use_existing_source
341701,1001001000110000111110101001000000111100,2,false,use_existing_source
341703,1001000100000111110010110011100011101011,2,false,use_existing_source
341705,0101011110001101001100001010010110100011,2,false,use_existing_source
341707,1010100000001011000011110100000100111011,2,false,use_existing_source
341709,0011010001001001111000100101110000000010,2,false,use_existing_source
341711,1111000101001111010101001010111101101111,2,false,use_existing_source
341713,1100100100011110110101000000011100001111,2,false,use_existing_source
341715,1001000000000110101010101100000000111011,2,false,use_existing_source
341717,1100111110101000000000101100100011011101,2,false,use_existing_source
341719,0110011000000101101000001000110001110111,2,false,use_existing_source
341721,0101100000001000000011110011110001100110,2,false,use_existing_source
341723,1101111111001000111010101111011100010111,2,false,use_existing_source
341725,1111001011101011100101010000101110001001,2,false,use_existing_source
341727,1111001110100101111010001100110100011001,2,false,use_existing_source
341729,1110001011110000000001100000000000000000,2,false,use_existing_source
341731,1001001001110110100000010111010111111011,2,false,use_existing_source
341733,1001001001011000000111111011100100000101,2,false,use_existing_source
341735,0101110101101011100001100111000101111001,2,false,use_existing_source
341737,1101110000001100000011111001011100110100,2,false,use_existing_source
341739,0110001101011010000101000010110000001011,2,false,use_existing_source
341741,0101000100001111011011111101111011011110,2,false,use_existing_source
341743,1001111001000111000010010000001011001001,2,false,use_existing_source
341745,0000111001110101001110000101010000000101,2,false,use_existing_source
341747,1001001010000101000001110000111100010111,2,false,use_existing_source
341749,1001111101100010001101010010011001001111,2,false,use_existing_source
341751,1011011100001011110011110101110101100111,2,false,use_existing_source
341753,1111011010001100011110101011101100101011,2,false,use_existing_source
341755,0110010011101100011110111010000100100100,2,false,use_existing_source
341757,1000100110010101010111011000110101110111,2,false,use_existing_source
341759,0111010100011110000100100000000000000000,2,false,use_existing_source
341761,1001001011100100110101101001101100111010,2,false,use_existing_source
341763,1001001101110101010110000011101010111001,2,false,use_existing_source
341765,1101010011000111100010111100100111010101,2,false,use_existing_source
341767,0001010100001011000011110011010010011100,2,false,use_existing_source
341769,0101011010010101001101110010101100000010,2,false,use_existing_source
341771,1110111001001111111000111000110000011010,2,false,use_existing_source
341773,0101101000110101000011000000011100001111,2,false,use_existing_source
341775,0101011110000010101011010001110100001010,2,false,use_existing_source
341777,0011100110110111000000101100101000110001,2,false,use_existing_source
341779,1011000010010101111011001100001101010011,2,false,use_existing_source
341781,0111010000001000000011111000011111010011,2,false,use_existing_source
341783,1000011010000010101111011011110001011001,2,false,use_existing_source
341785,1001000001100011001011000110000110010011,2,false,use_existing_source
341787,1010001100001010100000001000101111010010,2,false,use_existing_source
341789,1111111010010011010101110000000000000000,2,false,use_existing_source
341791,1001001010100000000010111000010110100010,2,false,use_existing_source
341793,1001010010101110100111100011101110101001,2,false,use_existing_source
341795,1101101000000111000100010100000111000010,2,false,use_existing_source
341797,0011111100001100000011110000101100001010,2,false,use_existing_source
341799,0111111011101011001011011011000000001011,2,false,use_existing_source
341801,1010101000001111100011110110010011100110,2,false,use_existing_source
341803,1011011011111010001011110000001011001011,2,false,use_existing_source
341805,1001100001111110010111101001111110101011,2,false,use_existing_source
341807,0011000101101000000001110000111111001110,2,false,use_existing_source
341809,0110110100110011001010100011111000000001,2,false,use_existing_source
341811,0101001000001011110011110000111011010000,2,false,use_existing_source
341813,1011011101000000100111111100000011000001,2,false,use_existing_source
341815,0100101001100111100011010010111101011110,2,false,use_existing_source
341817,0110001010000111110001000000000001111001,2,false,use_existing_source
341819,0111000111011000110010000000000000000000,2,false,use_existing_source
341821,1001001011001100000001111101100000011101,2,false,use_existing_source
341823,1001010100101011111000000011110010111011,2,false,use_existing_source
341825,1110011111110000000100101101101111111100,2,false,use_existing_source
341827,1100011000001011000011111101100000000110,2,false,use_existing_source
341829,1101111101110100100001101110000100000010,2,false,use_existing_source
341831,0101010001001111001111000010000111001100,2,false,use_existing_source
341833,0011011001111111110111000000011100001111,2,false,use_existing_source
341835,1000010001111101101101000101001010000100,2,false,use_existing_source
341837,1001101100110111000000101100110010111000,2,false,use_existing_source
341839,1011000101101011110100111100000000101111,2,false,use_existing_source
341841,1111010000001000000011111010011001110001,2,false,use_existing_source
341843,1000101111110001110111110100111111010011,2,false,use_existing_source
341845,1001110010110111101001111001010001101001,2,false,use_existing_source
341847,1101011001001001101010111111110001001100,2,false,use_existing_source
341849,0111110000011111111100010000000000000000,2,false,use_existing_source
341851,1001001001111000011011110101101001110001,2,false,use_existing_source
341853,1001011011100011100101101000110100110111,2,false,use_existing_source
341855,1100100000011110100010110101011100110001,2,false,use_existing_source
341857,1010111100001100000011111000101101110110,2,false,use_existing_source
341859,0100101100111000010111101001101100001011,2,false,use_existing_source
341861,1010001100001111001001101011100001011110,2,false,use_existing_source
341863,1000100101100011010001100000001011001101,2,false,use_existing_source
341865,1111101100010011011100101010000001011011,2,false,use_existing_source
341867,1101110010101101000001110000111101010011,2,false,use_existing_source
341869,1001000111001011011010010001111100111010,2,false,use_existing_source
341871,0111010000001011110011110011111011001000,2,false,use_existing_source
341873,1101000110101101110101110111001011011001,2,false,use_existing_source
341875,1111100010100100110111101011101000011100,2,false,use_existing_source
341877,0001011011011000011001101011010100010000,2,false,use_existing_source
341879,1001000001101010000000010000000000000000,2,false,use_existing_source
